text;label
"Op zijn 17de verjaardag vluchtte hij en ging met de trein naar New York, waar hij zich aanmeldde bij het Amerikaanse leger. Omdat zijn stiefouders nooit zouden instemmen met zijn keuze voor het leger vertelde hij de wervingsofficier dat hij wees was. De officier bracht hem naar een advocaat die zichzelf tot voogd benoemde en de ouderlijke toestemmingsverklaring tekende. Gavin werd per 1 april opgenomen in het Amerikaanse leger. Hij werd naar Panama gestuurd, waar hij onder sergeant McCarthy en de Indiaan 'Chief' Williams bij een kustbatterij diende. Williams bevorderde hem na zes maanden tot korporaal. Na enkele testen en examens werd hij toegelaten op West Point. In juni 1929 voltooide hij zijn opleiding, waarna hij in het huwelijk trad met Irma Baulsir.
";nl
"Grepolis werd nog tijdens de testfase genomineerd in de categorie ""beste strategiespel"" en ""beste Duitse browserspel 2009"" van de Duitse ontwikkelaarsprijs . Grepolis werd in 2011 genomineerd voor de European Games Award in de categorie ""Beste browsergame"".
";nl
"Beaucoup de grands joueurs n'ont jamais été champions de France (liste ouverte) : Jean-Pierre Romeu, Francis Haget, Serge Blanco, Philippe Saint-André, Jean-Marc Lhermet, Jean-Pierre Rives, Pierre Albaladejo, Pascal Ondarts, Pierre Dospital, Jean-Luc Sadourny, Patrice Lagisquet, Olivier Magne, Christophe Lamaison, Richard Dourthe, Olivier Milloud, Pierre Mignoni, Gonzalo Quesada, Lionel Nallet...
";fr
"Parmi les principales entreprises, on peut citer les dix premières en chiffre d'affaires : Air France, de loin en tête avec un CA de 12,3 milliards d'euros et employant 35 800 salariés sur la plate-forme en 2005, puis Dow-France avec 609 M d'€, Servair avec 521 M d'€, Computacenter avec 470 M d'€, Fujitsu-Siemens avec 366 M d'€, Geoservices avec 360 M d'€, Sara Lee avec 269 M d'€, Inmac Wstore avec 265 M d'€, Guerbet avec 225 M d'€, Quick-France avec 220 M d'€, SEMT Pielstick avec 218 M d'€.
";fr
"Um vídeo para a música foi filmado na primeira semana de Março de 2010 por uma equipe de produção britânica composta por retratos e fotógrafo de moda John ""Rankin"" Waddell e diretor musical Chris Cottam. O vídeo da música foi lançado em 29 de março.
";pt
"El Ypané es un río de Paraguay, que discurre en sentido este - oeste hasta desembocar en el río Paraguay. Nace en la cordillera de Amambay, en sus primeros kilómetros de recorrido discurre a través del departamento de Amambay y luego constituye el límite natural entre los departamentos de Concepción y San Pedro, desemboca en el río Paraguay justo al sur de la ciudad de Concepción.
";es
"Bède indique simplement que Sigeberht est apparenté à son prédécesseur, également appelé Sigeberht et surnommé Parvus, « le Petit ». D'autres sources existent : des généalogies des rois Offa, Swithred et Sigered dans un manuscrit du Wessex du IXe siècle ; la Gesta regum de Guillaume de Malmesbury et le Chronicon ex Chronicis de Jean de Worcester, ces deux derniers datant d'après la conquête normande de l'Angleterre. Toutefois, ces sources se contredisent et sont parfois confuses. Barbara Yorke propose que Sigeberht soit le fils de Sæweard et le père de Sighere.
";fr
"Edouard Heuer dépose le premier brevet pour un mécanisme de chronographe en 1882. En 1887, Heuer invente le pignon oscillant, qui est, aujourd'hui encore, la base de la majorité des chronographes vendus dans le monde et au cœur du Calibre 1887, développé et industrialisé par TAG Heuer, le chronographe mécanique intégré à roue à colonne présenté et fabriqué par la marque en 2010 à l’occasion de ses 150 ans. La maison reçoit une médaille d’argent lors de l'Exposition universelle de Paris de 1889 pour sa collection de chronographes de poche.
";fr
"Telmatobius atahualpai es una especie de anfibio anuro de la familia Telmatobiidae. Se encuentra en la Cordillera Central (norte de Perú) entre los 2000 y los 4000 msnm.[1]​
";es
"Het contract voor de eerste serie van 4 productie toestellen werd in juli 2006 getekend en de eerste testvlucht verliep zeer succesvol in augustus 2006, gevolgd door de levering van 2 testvliegtuigen aan de marine in september en november van hetzelfde jaar. De eerste productietoestellen werden vanaf 2007 aan de USN geleverd.
";nl
"All'inizio, dopo la sua resurrezione, la donna si dimostrava spesso sprezzante ed infuriata nei confronti di Inuyasha e di Kagome. Con il procedere della serie, e con lo scioglimento dell'equivoco che circondava la sua morte da parte di Inuyasha, però, in Kikyo tornano a prevalere i sentimenti di compassione e gentilezza che la contraddistinguevano, ricominciando a proteggere gli altri e spesso aiutando i gruppi di Inuyasha, Sesshomaru e Koga. Ciò nonostante, non assume mai un ruolo di protagonista effettivo all'interno della serie, fungendo soprattutto, per l'appunto, da aiutante. Diventa comunque uno dei principali nemici, se non il più grande, di Naraku, che, a causa dei sentimenti che Onigumo prova per lei, non riesce a farle del male. Quando, però, Naraku riesce a liberarsi del cuore di Onigumo, non ci sono più barriere che lo separano da Kikyo, tanto che ucciderla è il suo primo pensiero e sembra addirittura riuscire nel suo intento. Inuyasha non si dà pace per non essere riuscito a salvare, ancora una volta, la sua amata Kikyo, ma qualcosa dentro di lui gli dice che la donna non è morta, anche perché il corpo non viene ritrovato. E infatti, poco dopo, Kikyo ricompare, sotto le sembianze del monaco Hijiri, che in realtà è uno shikigami. Questo perché, durante la colluttazione con Naraku, il suo corpo è rimasto gravemente ferito e quindi non può agire di persona, tanto che poi Kagome, in quanto sua reincarnazione e avendo in dotazione i suoi stessi poteri, sarà chiamata a guarirla. Ad aiutarla, durante questo periodo, troviamo altri due shikigami di sua creazione: Kocho e Asuka.
";it
"La crítica del concepto dominus mundi (""señor"" del mundo) a partir de la crisis de la escolástica se expresó en filósofos como Nicolás Oresme.[1]​ Otros autores que reflexionaron sobre el asunto fueron, ya en el humanismo, Erasmo de Rotterdam[2]​ y Guillaume Postel.[3]​
";es
"The glycerol-3-phosphate shuttle is a mechanism that regenerates NAD+ from NADH, a by-product of glycolysis. Its importance in transporting reducing equivalents is secondary to the malate-aspartate shuttle.
";en
"Nouvelles recherches archéologiques à Begram, ancienne Kâpici, 1939–1940, avec la collaboration de Marie Hackin, Jean Carl et Pierre Hamelin; études comparatives par Jeannine Auboyer, V. Elisséeff, et al. (avant-propos par Alfred Foucher, René Grousset, Philippe Stern) (= Mémoires de la Délégation archéologique française en Afghanistan Bd. 11). Presses universitaires, Paris 1954.
";de
"Soms worden er voor Power Rangers zelfs compleet nieuwe rangers bijbedacht, welke niet voorkomen in de Sentaiseries. In Power Rangers: Lightspeed Rescue (2000) kwam de Titanium Ranger voor als zesde lid van het team. Dit was de eerste geheel Amerikaanse Ranger. In Power Rangers: S.P.D. kwam een compleet team van vijf extra rangers voor, de A-Squad. In Power Rangers: Jungle Fury deden drie nieuwe rangers mee en in het speelgoed van power rangers:rpm waren 3 nieuwe rangers.
";nl
"The three species in Otospermophilus are listed below. These are the same species that were previously grouped in the subgenus Otospermophilus.
";en
"À l’automne 1875, il retourne aux États-Unis. Il s'y rend d'abord comme membre de la commission canadienne à l’Exposition universelle internationale des beaux-arts, de l’industrie, des produits du sol et des mines de Philadelphie. Une fois sa mission complétée, il ne retourne pas à Montréal. C'est l'occasion pour lui de « mettre à exécution le projet qu’il caress[e] depuis si longtemps : créer aux États-Unis un journal français qui, rédigé par un Canadien, pourrait se maintenir dans une position honorable ». C'est le 2 octobre qu'est lancé La République, un hebdomadaire grand format de 32 colonnes tiré à 1000 exemplaires. Il y précise ses opinions politiques et religieuses: il se dit «franc-maçon très avancé, libéral admirateur enthousiaste des principes de la Révolution française et partisan de la déclaration des droits de l'homme». Ce déiste anticlérical affirme pratiquer «ce que bon lui semble, la constitution américaine ne reconnaissant pas de religion d'État». « La radicalisation de Beaugrand depuis son départ pour le Mexique, plus de dix ans auparavant, est tangible. De catholique respectueux dans L’Écho du Canada, il est devenu indépendant d’esprit en passant au Bien public et est désormais républicain à la française dans La République. Il n’a peut-être pas changé, étant resté attaché depuis sa jeunesse à l’école de Louis-Joseph Papineau, le grand tribun annexionniste et libre-penseur, mais il est certain qu’il voile moins ses opinions que par le passé. »
";fr
"La falta de información completa y fiable en cuanto a noticias sobre el proyecto, ha causado innumerables especulaciones. La construcción del Taj Mahal se inició en 1632 y duró 22 años. Investigaciones recientes sugieren que el arquitecto persa Ustad Ahmad Lahauri fue probablemente el principal arquitecto de la obra, una afirmación basada en una reclamación presentada en los escritos por el hijo de Lutfullah Lahauri Muhasndis.[1]​ En la construcción participaron los maestros albañiles de todo el mundo, incluido el Imperio Otomano, la India, Persia y de Italia.
";es
"Mukti Sari is een plaats in het bestuurlijke gebied Kampar in de provincie Riau, Indonesië. Het dorp telt 1969 inwoners (volkstelling 2010).
";nl
"Cresciuto nelle giovanili dell'Espanyol, durante la stagione 2013-2014 debutta con la seconda squadra, militante in Segunda División B, la terza serie del calcio spagnolo.
";it
"El capitán Juan Pardo fue un explorador y conquistador español de origen judío,[cita requerida] que estuvo activo en la segunda mitad del siglo XVI. Encabezó dos expediciones españolas en el Sureste de Estados Unidos, a través de lo que hoy son Carolina del Norte y Carolina del Sur y el este de Tennessee. Durante su primera expedición, Pardo entabló buenas relaciones con las tribus indias y buscó principalmente alimentos para la misión jesuíta de Santa Elena, estableciendo además el Fuerte San Felipe (1566), los primeros asentamientos españoles en Carolina del Sur.
";es
"Châtelet-sur-Sormonne é uma comuna francesa na região administrativa de Grande Leste, no departamento Ardenas. Estende-se por uma área de 10 km². Em 2010 a comuna tinha 169 habitantes (densidade: 16,9 hab./km²).
";pt
"Installée définitivement au Liban, elle entreprend en 1931 un nombre d’activités socio-culturelles dont la création de Syriban, ainsi que l’organisation du premier Salon de peinture libanaise, au Parlement Libanais.
";fr
"Atualmente a tecnologia encontra-se como um dos principais fatores para a boa condução de uma atividade econômica. A troca de informações, potencializada pela digitalização e o crescente número de pessoas com acesso a internet faz com que as empresas cada vez mais se deparem com a necessidade de coleta, processamento e arquivamento de dados.
";pt
"Captain Beefheart faleceu na Califórnia, na sexta-feira, dia 17 de dezembro de 2010, aos 69 anos de idade, em decorrência à esclerose múltipla.
";pt
"Een stel bejaarde acteurs woont samen in een tehuis. Ze halen herinneringen op aan het verleden. Op een dag komt de bekende acteur Raphaël Saint Clair op bezoek. Daardoor worden oude vetes weer opgerakeld.
";nl
"Dicha sentencia, de 25 de mayo de 2009,[12]​ confirmaba la obligación del Ministerio de Cultura de resolver la cuestión, basándose en informes técnicos de instituciones consultivas. Tras recibir y estudiar estos informes, el Ministerio de Cultura emitió orden publicada el 4 de enero de 2010,[13]​ donde se concluye que el PEPRI constituye expolio del conjunto Histórico del Cabanyal, resaltando los siguientes motivos:
";es
"BackRub already exhibited the rudimentary functions and characteristics of a search engine: a query input was entered and it provided a list of backlinks ranked by importance. Page recalled: ""We realized that we had a querying tool. It gave you a good overall ranking of pages and ordering of follow-up pages."" Page said that in mid-1998 they finally realized the further potential of their project: ""Pretty soon, we had 10,000 searches a day. And we figured, maybe this is really real.""
";en
